24,0,16,2,0,36,46,95,4,24,117,119,
0,0,0,0,2,0,0,1,0,2,3,3,
2,0,6,8,17,3,0,3,1,19,14,22,
291,0,530,520,37,68,70,2335,8,328,2143,2663,
4,0,2,10,1,17,9,14,0,5,9,19,
147,3,361,295,34,265,291,839,40,181,728,1023,
804,79,926,933,362,25,15,8257,3,1166,8569,9502,
0,0,3,1,0,0,1,4,1,0,3,4,
753,5,911,964,146,552,366,2086,133,899,2026,2990,
103,1,69,59,11,26,24,143,12,114,199,258,
1309,106,3593,3260,1517,685,789,14288,229,2826,13960,17220,
48,0,223,136,69,28,63,854,52,117,835,971,
646,29,1565,1442,211,1574,1472,8068,225,857,7512,8954,
0,0,10,10,0,0,0,35,0,0,25,35,
831,52,1326,1250,156,631,612,2102,95,987,1891,3141,
7,3,51,37,5,15,17,419,12,12,397,434,
804,187,1848,1011,113,2554,2606,3198,785,917,3291,4302,
971,10,1961,1350,218,644,1045,9314,210,1189,9163,10513,
54,0,50,46,7,10,6,114,8,61,129,175,
115,4,177,175,57,11,13,1069,0,172,1070,1245,
1,0,7,8,0,1,0,25,0,1,18,26,
4,0,1,1,0,0,0,1,0,4,4,5,
57,0,402,390,74,191,119,1021,84,131,762,1152,
2,0,12,12,0,16,8,46,8,2,36,48,
676,47,1142,1152,135,170,159,9798,1,811,9504,10656,
191,0,395,403,64,43,35,1036,0,255,888,1291,
51,11,77,75,7,38,22,348,18,58,342,417,
341,14,862,853,18,9,4,5707,14,359,5227,6080,
191,33,378,289,42,106,175,405,20,233,382,671,
243,1,357,310,15,60,79,1077,28,258,1026,1336,
119,6,219,175,10,90,134,768,0,129,728,903,
0,0,0,0,0,0,0,0,0,0,0,0,
655,3,869,860,337,34,43,4637,0,992,4772,5632,
606,20,1324,1155,60,367,472,10011,64,666,9542,10697,
1,0,49,0,0,50,72,70,27,1,71,71,
4,1,27,15,0,46,56,105,2,4,95,110,
0,0,1,1,2,0,0,0,0,2,1,2,
1,0,5,5,6,0,0,1,0,7,3,8,
412,0,558,536,63,70,92,2396,0,475,2335,2871,
2,0,20,14,0,9,15,26,0,2,14,28,
178,0,471,282,43,291,438,900,42,221,839,1121,
784,118,1011,1012,571,15,12,7796,2,1355,8257,9269,
0,0,0,1,0,1,0,5,0,0,4,5,
808,5,1052,691,174,366,568,1790,159,982,2086,2777,
16,0,61,42,5,24,21,164,22,21,143,185,
1600,116,4270,3965,2018,789,670,14519,424,3618,14288,18253,
94,17,314,255,138,63,61,860,61,232,854,1109,
1005,41,1660,1251,180,1472,1558,8093,323,1185,8068,9319,
6,0,6,3,0,0,3,32,0,6,35,38,
804,128,1674,1424,129,612,802,2465,60,933,2102,3526,
2,1,51,37,5,17,12,448,19,7,419,456,
807,64,1721,1034,225,2606,2639,3136,654,1032,3198,4232,
1256,21,2085,1742,157,1045,1189,9622,199,1413,9314,11056,
20,0,45,31,13,6,14,112,6,33,114,145,
64,1,196,198,38,13,11,1164,0,102,1069,1267,
3,0,7,7,0,0,0,29,0,3,25,32,
0,0,3,3,0,0,0,4,0,0,1,4,
68,0,352,204,80,119,185,1077,82,148,1021,1225,
6,0,8,2,3,8,11,39,3,9,46,48,
474,23,1356,1310,87,159,204,10524,1,561,9798,11108,
305,3,490,463,95,35,62,1096,0,400,1036,1499,
50,8,106,75,7,22,46,358,7,57,348,423,
476,19,959,956,2,4,3,6166,4,478,5707,6663,
240,0,549,487,129,175,218,523,19,369,405,892,
297,3,373,337,25,79,92,1089,23,322,1077,1414,
122,4,194,214,14,134,114,842,0,136,768,982,
0,0,0,0,0,0,0,0,0,0,0,0,
794,49,906,920,301,43,29,4413,0,1095,4637,5557,
543,23,1286,1243,79,472,467,10609,48,622,10011,11254,
4,0,59,1,1,72,65,66,65,5,70,71,
3,0,12,15,6,56,49,111,4,9,105,120,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,11,7,0,1,5,0,7,1,12,
317,0,681,684,61,92,80,2702,9,378,2396,3080,
8,0,14,18,3,15,9,33,2,11,26,44,
165,4,592,381,63,438,590,1049,59,228,900,1281,
674,22,942,944,270,12,10,7774,0,944,7796,8740,
0,0,3,3,0,0,0,8,0,0,5,8,
759,0,1107,835,118,568,700,1748,140,877,1790,2625,
43,0,81,80,12,21,18,189,4,55,164,244,
1991,110,5683,4166,1843,670,919,14741,1268,3834,14519,18685,
90,0,363,269,76,61,89,963,66,166,860,1129,
943,86,1742,1549,56,1558,1501,8557,250,999,8093,9642,
1,0,10,10,0,3,3,41,0,1,32,42,
911,36,1606,1635,96,802,708,3057,65,1007,2465,4100,
5,2,57,35,7,12,23,469,11,12,448,483,
854,106,1965,1269,248,2639,2536,3197,799,1102,3136,4405,
1101,14,2382,1978,264,1189,1518,10221,75,1365,9622,11600,
37,0,42,22,21,14,22,76,12,58,112,134,
129,2,229,210,33,11,30,1210,0,162,1164,1374,
1,0,16,8,0,0,8,36,0,1,29,37,
0,0,0,0,0,0,0,4,0,0,4,4,
161,0,412,458,41,185,91,1333,48,202,1077,1535,
5,0,28,10,1,11,28,43,1,6,39,49,
512,8,1320,1324,67,204,194,11261,6,579,10524,11848,
250,2,594,563,90,62,92,1317,1,340,1096,1659,
65,1,144,133,17,46,45,408,12,82,358,491,
387,6,523,524,1,3,2,6296,0,388,6166,6690,
223,21,604,533,92,218,269,720,20,315,523,1056,
264,10,487,394,11,92,174,1198,11,275,1089,1483,
139,0,179,194,5,114,99,892,0,144,842,1036,
0,0,1,0,0,0,1,0,0,0,0,0,
639,20,1013,1006,215,29,36,4545,0,854,4413,5419,
687,57,1487,1351,63,467,566,11153,37,750,10609,11960,
0,0,68,0,0,65,44,66,89,0,66,66,
4,0,14,3,0,49,57,110,3,4,111,114,
0,0,1,1,0,0,0,1,0,0,0,1,
0,0,5,3,1,1,1,7,2,1,5,8,
403,1,633,602,71,80,111,2829,0,474,2702,3304,
4,0,8,7,0,9,10,36,0,4,33,40,
159,2,573,470,42,590,616,1316,77,201,1049,1519,
497,25,942,938,169,10,14,8021,0,666,7774,8712,
1,0,8,8,1,0,0,14,0,2,8,16,
683,0,1405,1116,263,700,887,1918,102,946,1748,2864,
43,5,112,93,12,18,17,222,20,55,189,282,
2366,29,8280,5932,2782,919,1231,15496,2036,5148,14741,20673,
161,0,203,174,118,89,47,858,71,279,963,1137,
1021,202,1857,1466,58,1501,1740,8742,152,1079,8557,10023,
6,0,5,2,0,3,6,37,0,6,41,43,
1319,53,1889,1637,93,708,813,3229,147,1412,3057,4694,
6,1,38,34,4,23,20,492,7,10,469,503,
591,118,2392,1159,118,2536,2706,3529,1063,709,3197,4356,
1326,21,2397,1961,300,1518,1813,10535,141,1626,10221,12182,
23,0,29,23,13,22,26,63,2,36,76,99,
121,0,267,250,43,30,47,1296,0,164,1210,1460,
1,0,12,18,3,8,2,50,0,4,36,54,
0,0,0,0,0,0,0,4,0,0,4,4,
105,0,375,378,57,91,68,1549,20,162,1333,1711,
14,0,18,22,0,28,17,51,7,14,43,65,
472,10,1494,1493,73,194,194,12199,1,545,11261,12754,
384,0,530,549,104,92,73,1378,0,488,1317,1866,
85,10,102,106,17,45,34,402,7,102,408,514,
554,4,696,694,10,2,4,6422,0,564,6296,6990,
330,20,397,399,129,269,253,640,14,459,720,1119,
325,22,506,490,16,174,176,1325,14,341,1198,1688,
128,2,202,185,14,99,116,933,0,142,892,1077,
0,0,0,1,0,1,0,1,0,0,0,1,
551,9,1060,1042,188,36,54,4839,0,739,4545,5587,
576,24,1388,1388,61,566,488,11880,78,637,11153,12541,
0,0,95,1,0,44,81,66,57,0,65,66,
18,0,17,10,0,57,59,102,5,18,110,120,
0,0,0,0,1,0,0,0,0,1,1,1,
0,0,8,4,9,1,0,2,5,9,7,11,
357,0,814,762,52,111,163,3182,0,409,2829,3591,
6,0,11,13,0,10,8,43,0,6,36,49,
294,0,566,358,66,616,713,1314,111,360,1316,1674,
501,14,1138,1132,198,14,20,8440,0,699,8021,9153,
5,1,7,4,3,0,1,9,2,8,14,18,
659,4,1312,1090,126,887,991,2219,118,785,1918,3008,
65,3,125,73,10,17,42,217,27,75,222,295,
3489,54,10487,6777,3527,1231,1469,15203,3472,7016,15496,22273,
114,0,191,193,97,47,38,840,7,211,858,1051,
858,86,1958,1790,27,1740,1783,9561,125,885,8742,10532,
0,0,11,16,0,6,1,53,0,0,37,53,
1265,114,1722,1816,128,813,622,3538,97,1393,3229,5045,
3,7,48,29,2,20,26,509,13,5,492,521,
671,130,2687,1218,146,2706,3078,3800,1097,817,3529,4747,
1440,19,2503,2280,196,1813,1916,11160,120,1636,10535,12815,
13,0,23,8,8,26,17,50,24,21,63,71,
144,1,352,321,58,47,71,1414,7,202,1296,1617,
2,0,7,3,1,2,6,50,0,3,50,53,
0,0,0,0,0,0,0,4,0,0,4,4,
155,0,366,352,85,68,71,1661,11,240,1549,1901,
13,0,15,18,2,17,12,54,2,15,51,69,
712,21,1651,1580,100,194,263,12946,2,812,12199,13779,
356,0,543,524,130,73,92,1416,0,486,1378,1902,
74,3,101,95,5,34,40,415,0,79,402,497,
436,13,509,503,10,4,10,6466,0,446,6422,6925,
380,3,710,674,103,253,282,828,7,483,640,1314,
344,85,751,614,47,176,266,1463,47,391,1325,1939,
95,0,221,257,5,116,80,1090,0,100,933,1190,
0,0,0,0,0,0,0,1,0,0,1,1,
833,14,1303,1309,390,54,48,4911,0,1223,4839,6148,
655,14,1470,1250,43,488,663,12418,45,698,11880,13130,
2,0,83,2,0,81,103,66,59,2,66,68,
6,0,41,17,0,59,75,113,8,6,102,119,
0,0,0,0,0,0,0,0,0,0,0,0,
2,0,13,6,1,0,4,5,3,3,2,8,
666,0,1070,1095,41,163,138,3570,0,707,3182,4277,
5,0,22,26,2,8,4,62,0,7,43,69,
234,0,646,542,100,609,579,1427,134,334,1219,1761,
468,33,1281,1275,251,20,26,8963,0,719,8440,9715,
1,1,13,10,1,1,2,16,2,2,9,19,
683,1,1532,1280,160,991,1165,2655,78,843,2219,3499,
151,0,106,89,3,42,50,152,9,154,217,306,
3369,25,11903,6831,3951,1469,2256,14689,4285,7320,15203,22034,
94,0,293,272,55,38,30,963,29,149,840,1112,
848,48,2254,2545,50,1783,1286,11160,206,898,9561,12106,
0,0,0,0,0,0,0,1,0,0,1,1,
734,2,1054,974,145,414,479,2330,15,879,2237,3211,
0,0,0,0,0,0,0,0,0,0,0,0,
37,0,95,57,18,60,94,197,4,55,195,252,
903,64,2899,2362,319,1129,1340,6043,326,1222,4967,7329,
9,0,7,7,4,0,0,19,0,13,25,32,
82,10,163,177,41,16,2,706,0,123,662,839,
0,0,0,0,1,0,0,8,0,1,9,9,
0,0,0,0,0,0,0,0,0,0,0,0,
51,0,256,304,70,134,75,1638,11,121,1455,1759,
4,0,4,4,1,0,0,21,0,5,22,26,
58,4,238,255,1,30,13,1662,0,59,1470,1725,
716,8,734,748,133,39,25,1638,0,849,1747,2495,
8,0,15,12,0,5,8,78,0,8,74,86,
48,3,40,34,0,3,3,34,6,48,51,85,
438,0,557,424,235,226,302,1093,57,673,1342,1766,
358,6,422,461,23,237,159,1568,39,381,1494,1955,
15,0,55,47,9,21,29,253,0,24,230,277,
0,0,0,0,0,0,0,0,0,0,0,0,
1109,5,1503,1472,402,49,80,4123,0,1511,4167,5639,
1021,62,1009,1065,97,293,237,7303,0,1118,7418,8483,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,1,5,0,0,5,5,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
367,0,603,602,76,23,19,1337,5,443,1178,1780,
8,0,4,6,8,2,0,7,0,16,17,23,
229,9,450,437,119,366,369,1023,10,348,943,1380,
406,2,722,731,231,20,11,2979,0,637,2887,3618,
0,0,0,0,0,0,0,0,0,0,0,0,
417,118,2266,1969,312,165,305,2158,157,729,1036,3005,
13,0,94,51,7,15,35,60,23,20,29,80,
2296,379,6305,5619,2308,904,1223,23187,367,4604,22551,28170,
90,31,161,174,68,68,22,489,33,158,504,678,
293,0,725,705,63,516,420,2198,116,356,1849,2554,
0,0,0,0,0,0,0,1,0,0,1,1,
745,3,1058,957,140,479,539,2399,41,885,2330,3287,
0,0,0,0,0,0,0,0,0,0,0,0,
33,0,127,77,12,94,131,229,13,45,197,274,
666,6,2538,2401,226,1340,1061,7546,416,892,6043,8444,
9,0,0,0,4,0,0,6,0,13,19,19,
159,13,217,210,92,2,9,652,0,251,706,916,
0,0,0,0,0,0,0,8,0,0,8,8,
0,0,0,0,0,0,0,0,0,0,0,0,
75,0,345,283,36,75,129,1810,8,111,1638,1921,
0,0,2,0,0,0,2,21,0,0,21,21,
134,7,174,170,6,13,17,1685,0,140,1662,1832,
603,37,635,632,148,25,27,1482,1,751,1638,2270,
4,0,13,17,3,8,4,88,0,7,78,95,
7,0,27,25,3,3,5,49,0,10,34,59,
369,0,632,629,147,304,258,665,49,516,552,1181,
325,69,571,538,32,159,164,1680,28,357,1568,2106,
19,1,44,31,4,29,39,260,3,23,253,284,
0,0,0,0,0,0,0,0,0,0,0,0,
980,49,1822,1861,593,80,41,4362,0,1573,4123,5984,
745,27,1222,1296,97,237,163,7730,0,842,7303,8599,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,1,5,0,0,5,5,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
275,0,602,567,107,19,51,1522,3,382,1337,1904,
7,0,11,7,0,0,4,7,0,7,7,14,
217,19,495,489,253,369,337,1023,38,470,1023,1512,
626,7,582,580,369,11,11,2557,2,995,2979,3559,
0,0,0,0,0,0,0,0,0,0,0,0,
864,0,572,681,751,305,192,1224,4,1615,2158,2839,
8,0,13,7,14,35,32,45,9,22,60,67,
2962,192,5673,5844,3115,1223,740,22762,312,6077,23187,29031,
56,0,187,138,95,22,51,476,20,151,489,627,
614,0,784,677,60,420,470,2201,57,674,2198,2875,
1,0,0,0,0,0,0,0,0,1,1,1,
830,11,1361,1257,203,539,626,2612,17,1033,2399,3656,
0,0,0,0,0,0,0,0,0,0,0,0,
39,0,113,56,16,131,160,230,28,55,229,285,
999,33,2488,1960,298,1061,1311,8176,278,1297,7546,9506,
0,0,4,4,0,0,0,10,0,0,6,10,
168,9,224,225,39,9,8,669,0,207,660,885,
0,0,0,0,0,0,0,8,0,0,8,8,
0,0,0,0,0,0,0,0,0,0,0,0,
76,0,318,237,29,129,210,1942,0,105,1810,2047,
1,0,2,4,0,2,0,24,0,1,21,25,
149,9,147,157,11,17,7,1673,0,160,1685,1842,
461,0,528,543,164,27,12,1400,0,625,1482,2025,
23,0,15,17,0,4,2,82,0,23,88,105,
20,0,20,24,0,5,1,53,0,20,49,73,
205,36,578,492,142,258,324,774,20,347,665,1157,
364,73,487,521,54,164,91,1710,39,418,1680,2201,
16,0,59,43,14,39,55,273,0,30,260,303,
0,0,0,0,0,0,0,0,0,0,0,0,
1336,2,1812,1792,632,43,63,4588,0,1968,4766,6558,
1523,40,1459,1404,123,163,217,7448,1,1646,7730,9134,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,1,5,0,0,5,5,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
515,0,686,686,114,51,51,1579,0,629,1522,2208,
0,0,0,3,0,4,1,10,0,0,7,10,
179,29,288,317,285,337,280,847,28,464,1023,1340,
346,9,582,575,278,11,18,2499,0,624,2557,3132,
0,0,0,0,0,0,0,0,0,0,0,0,
396,0,484,528,139,212,165,1191,3,535,1198,1726,
9,0,41,22,9,32,42,49,9,18,45,67,
2263,156,3792,3734,2372,740,703,21705,95,4635,22762,26496,
32,0,234,255,70,51,17,629,13,102,476,731,
564,0,914,683,128,470,603,2192,98,692,2201,2884,
0,0,0,0,1,0,0,0,0,1,1,1,
891,47,1102,1123,194,626,565,2603,40,1085,2612,3735,
0,0,0,0,0,0,0,0,0,0,0,0,
54,0,161,125,30,160,172,271,24,84,230,355,
1024,28,2317,1679,171,1311,1405,8632,544,1195,8176,9855,
7,0,13,9,0,0,4,12,0,7,10,19,
142,29,220,227,83,8,1,642,0,225,669,896,
0,0,0,0,0,0,0,8,0,0,8,8,
0,0,0,0,0,0,0,0,0,0,0,0,
86,0,298,327,105,210,181,2078,0,191,1942,2269,
9,0,8,0,0,0,8,15,0,9,24,24,
135,0,122,120,5,7,9,1653,0,140,1673,1793,
463,0,563,535,143,12,40,1329,0,606,1400,1935,
15,0,25,25,2,2,2,90,0,17,82,107,
20,0,24,24,2,1,1,55,0,22,53,77,
205,36,578,492,142,324,390,883,20,347,774,1266,
484,2,553,560,77,91,66,1707,18,561,1710,2270,
15,0,53,91,13,55,17,336,0,28,273,364,
0,0,0,0,0,0,0,0,0,0,0,0,
1270,8,2257,2255,668,63,65,4897,0,1938,4588,6843,
846,1,1235,1270,99,217,182,7772,0,945,7448,8718,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,3,1,0,1,3,6,0,0,5,6,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
489,0,932,849,121,51,134,1818,0,610,1579,2428,
1,0,9,5,0,1,5,14,0,1,10,15,
150,7,345,338,141,280,265,887,22,291,847,1185,
340,15,680,689,270,18,9,2563,0,610,2499,3188,
0,0,0,0,0,0,0,0,0,0,0,0,
340,2,514,545,116,165,134,1278,0,456,1191,1736,
17,0,28,33,2,42,26,63,11,19,49,82,
2271,237,4836,4480,2262,703,807,21415,252,4533,21705,26185,
46,0,267,204,119,17,50,668,30,165,629,833,
583,0,976,802,69,603,629,2342,148,652,2192,2994,
0,0,0,0,0,0,0,0,0,0,0,0,
1033,11,1280,1329,202,565,479,2686,37,1235,2603,3932,
0,0,0,0,0,0,0,0,0,0,0,0,
53,0,174,99,31,172,231,286,16,84,271,370,
1136,12,2323,2162,223,1405,1412,9423,154,1359,8632,10794,
12,0,6,9,0,4,1,9,0,12,12,21,
150,38,296,289,60,1,8,683,0,210,642,931,
5,0,0,0,0,0,0,3,0,5,8,8,
0,0,0,0,0,0,0,0,0,0,0,0,
186,0,267,227,158,181,216,1961,5,344,2078,2305,
4,0,2,9,0,8,1,20,0,4,15,24,
130,0,136,139,16,9,6,1646,0,146,1653,1792,
484,0,481,502,141,40,19,1206,0,625,1329,1831,
11,0,6,3,1,2,5,81,0,12,90,93,
2,0,26,23,1,1,3,75,1,3,55,78,
425,58,503,421,118,390,396,703,76,543,883,1304,
614,0,578,538,129,66,92,1502,14,743,1707,2245,
38,4,31,19,18,17,29,295,0,56,336,355,
0,0,0,0,0,0,0,0,0,0,0,0,
1536,21,1992,2023,716,65,34,4647,0,2252,4897,6920,
792,2,1379,1315,72,182,246,8221,0,864,7772,9087,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,3,3,6,1,0,6,6,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
445,0,708,714,72,134,128,2015,0,517,1818,2532,
0,0,4,5,0,5,4,19,0,0,14,19,
85,7,246,248,89,265,252,954,11,174,887,1135,
297,22,560,559,256,9,9,2547,1,553,2563,3122,
0,0,0,0,0,0,0,0,0,0,0,0,
388,0,492,507,152,134,119,1245,0,540,1278,1785,
20,0,43,35,4,26,19,74,15,24,63,98,
1951,272,4523,4233,1900,807,910,21525,187,3851,21415,25648,
84,0,160,135,43,50,48,676,27,127,668,803,
564,0,956,805,173,629,658,2410,122,737,2342,3147,
0,0,0,0,0,0,0,0,0,0,0,0,
1100,16,1274,1062,248,479,635,2384,56,1348,2686,3748,
0,0,0,0,0,0,0,0,0,0,0,0,
45,0,201,144,33,231,248,352,40,78,286,430,
1568,4,2674,2255,355,1412,1666,9751,165,1923,9423,11678,
7,0,30,24,0,1,7,26,0,7,9,33,
184,3,273,267,69,8,14,694,0,253,683,950,
0,0,1,0,0,0,1,3,0,0,3,3,
0,0,1,1,0,0,0,1,0,0,0,1,
103,0,320,309,192,216,221,1975,6,295,1961,2270,
8,0,0,1,0,1,0,13,0,8,20,21,
105,0,150,133,5,6,23,1669,0,110,1646,1779,
340,7,533,514,169,19,38,1204,0,509,1206,1720,
12,0,12,13,1,5,4,81,0,13,81,94,
4,0,12,13,0,3,1,84,1,4,75,88,
424,70,557,474,140,396,453,543,26,564,703,1177,
541,3,587,521,81,92,150,1398,8,622,1502,2023,
42,0,39,37,13,29,31,277,0,55,295,332,
0,0,0,0,0,0,0,0,0,0,0,0,
1042,18,2203,2187,663,34,50,5111,0,1705,4647,6834,
760,0,1348,1266,76,246,328,8651,0,836,8221,9487,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,2,0,3,1,8,0,0,6,8,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
424,0,969,990,123,128,107,2458,0,547,2015,3005,
4,0,7,9,6,4,2,18,0,10,19,28,
114,0,331,259,106,252,318,993,6,220,954,1213,
430,36,665,672,357,9,2,2396,0,787,2547,3219,
0,0,0,0,0,0,0,0,0,0,0,0,
446,0,457,403,98,119,172,1104,1,544,1245,1648,
4,0,25,11,8,19,16,73,17,12,74,85,
2155,191,5280,4944,2206,910,897,21917,349,4361,21525,26469,
103,18,227,187,66,48,73,676,15,169,676,863,
437,0,1058,1039,129,658,622,2883,55,566,2410,3449,
0,0,2,0,0,0,2,0,0,0,0,0,
860,2,1562,1450,252,635,733,2720,14,1112,2384,3834,
0,0,0,0,0,0,0,0,0,0,0,0,
64,2,172,139,29,248,252,396,29,93,352,491,
1438,15,3265,2512,375,1666,2239,10435,180,1813,9751,12263,
4,0,3,7,8,7,3,21,0,12,26,33,
129,3,247,241,131,14,20,672,0,260,694,935,
0,0,0,0,0,1,1,3,0,0,3,3,
0,0,3,3,0,0,0,4,0,0,1,4,
122,0,313,272,211,221,258,1914,4,333,1975,2247,
0,0,8,0,0,0,8,13,0,0,13,13,
141,7,121,139,11,23,5,1649,0,152,1669,1808,
393,7,572,581,160,38,29,1225,0,553,1204,1785,
11,0,31,29,3,4,6,96,0,14,81,110,
24,0,21,21,0,1,1,81,0,24,84,105,
364,11,559,518,131,453,426,555,68,495,543,1061,
473,12,582,620,66,150,110,1467,2,539,1398,2018,
41,0,40,52,8,31,19,280,0,49,277,329,
0,0,0,0,0,0,0,0,0,0,0,0,
1362,24,2127,2120,727,50,57,5118,0,2089,5111,7231,
852,3,1349,1286,89,328,388,8993,3,941,8651,9937,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,4,1,0,1,4,9,0,0,8,9,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
579,0,958,866,175,107,185,2570,14,754,2458,3324,
4,0,8,7,3,2,3,18,0,7,18,25,
191,0,316,291,141,318,325,952,18,332,993,1284,
248,8,683,674,215,2,11,2599,0,463,2396,3070,
0,0,0,0,0,0,0,0,0,0,0,0,
313,0,503,457,117,172,218,1131,0,430,1104,1561,
28,0,42,40,23,16,17,62,1,51,73,113,
2628,188,7310,6018,2551,897,907,22568,1282,5179,21917,27935,
91,0,244,225,81,73,70,729,22,172,676,901,
876,13,1068,1148,73,622,495,3069,47,949,2883,4031,
0,0,3,3,0,2,2,3,0,0,0,3,
903,4,1585,1619,179,733,661,3253,38,1082,2720,4339,
0,0,0,0,0,0,0,0,0,0,0,0,
70,0,159,143,32,252,257,437,11,102,396,539,
1644,15,2605,2561,381,2239,2245,10956,38,2025,10435,12996,
5,0,7,7,1,3,3,22,0,6,21,28,
149,0,254,250,89,20,23,684,1,238,672,922,
0,0,0,0,0,1,1,3,0,0,3,3,
4,0,0,0,0,0,0,0,0,4,4,4,
56,0,230,297,75,258,191,2080,0,131,1914,2211,
0,0,2,10,0,8,0,23,0,0,13,23,
64,3,79,76,1,5,8,1657,0,65,1649,1725,
392,15,622,603,169,29,48,1252,0,561,1225,1828,
20,0,8,12,7,6,2,81,0,27,96,108,
3,0,25,24,0,1,2,102,0,3,81,105,
231,23,570,538,96,426,438,743,20,327,555,1093,
377,4,698,669,66,110,133,1689,6,443,1467,2136,
10,0,35,25,3,19,29,292,0,13,280,305,
0,0,0,0,0,0,0,0,0,0,0,0,
1203,12,2302,2292,765,57,67,5430,0,1968,5118,7410,
811,2,1464,1408,73,388,438,9515,6,884,8993,10401,
0,0,1,0,0,0,1,0,0,0,0,0,
0,0,2,3,0,4,1,12,2,0,9,12,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
566,0,733,693,93,185,225,2604,0,659,2570,3263,
0,0,1,0,0,3,4,18,0,0,18,18,
137,0,286,224,108,325,367,931,20,245,952,1176,
304,15,643,643,234,11,11,2689,0,538,2599,3242,
0,0,0,0,0,0,0,0,0,0,0,0,
349,0,488,433,114,218,271,1101,2,463,1131,1564,
18,0,31,27,5,17,12,66,9,23,62,89,
2907,200,8541,6439,3142,907,1177,22758,1832,6049,22568,29007,
140,0,168,164,101,70,25,652,49,241,729,893,
876,0,1082,943,80,495,609,3056,25,956,3069,4012,
0,0,0,1,0,2,1,4,0,0,3,4,
1200,11,1220,1270,284,661,592,3028,19,1484,3253,4523,
0,0,0,0,0,0,0,0,0,0,0,0,
71,0,297,181,51,257,324,496,49,122,437,618,
1635,0,2908,2166,433,2245,2968,11054,19,2068,10956,13122,
2,0,3,6,6,3,0,20,0,8,22,28,
164,19,353,354,78,23,20,777,2,242,684,1038,
0,0,0,0,0,1,1,3,0,0,3,3,
0,0,0,0,0,0,0,0,0,0,0,0,
104,0,242,255,64,191,176,2167,2,168,2080,2335,
2,0,3,2,0,0,1,23,0,2,23,25,
55,1,53,55,0,8,6,1656,0,55,1657,1712,
407,18,633,635,142,48,46,1320,0,549,1252,1887,
2,0,3,5,5,2,0,79,0,7,81,86,
10,0,46,45,1,2,3,136,0,11,102,147,
190,2,562,541,167,438,450,925,9,357,743,1284,
376,6,666,537,33,133,254,1811,8,409,1689,2226,
33,0,32,33,3,29,28,289,0,36,292,325,
0,0,0,0,0,0,0,0,0,0,0,0,
1148,27,2474,2473,621,67,63,6107,5,1769,5430,7903,
713,12,1233,1205,83,438,462,9912,4,796,9515,10720,
0,0,0,0,0,1,1,0,0,0,0,0,
0,0,0,0,0,1,1,12,0,0,12,12,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
663,0,857,850,81,225,232,2710,0,744,2604,3454,
0,0,0,4,4,4,0,18,0,4,18,22,
142,3,323,248,154,367,439,880,3,296,931,1179,
290,46,553,550,188,11,14,2715,0,478,2689,3239,
0,0,0,0,0,0,0,0,0,0,0,0,
344,0,430,479,113,271,222,1123,0,457,1101,1580,
37,0,60,57,14,12,15,72,0,51,66,123,
3086,120,9203,6518,3245,1177,1232,22825,2630,6331,22758,29276,
127,0,218,194,87,25,32,632,17,214,652,846,
858,0,1002,825,92,609,738,2931,48,950,3056,3881,
0,0,0,0,0,1,1,4,0,0,4,4,
1282,94,1322,1383,230,592,510,2805,21,1512,3028,4411,
0,0,0,0,0,0,0,0,0,0,0,0,
97,0,263,192,24,324,360,567,35,121,496,688,
1242,21,2508,2658,351,2968,2729,12098,89,1593,11054,13712,
11,0,10,10,5,0,0,14,0,16,20,30,
155,0,277,261,81,20,24,802,12,236,777,1038,
0,0,0,0,0,1,1,3,0,0,3,3,
1,0,0,0,0,0,0,0,0,1,1,1,
151,0,209,199,68,176,181,2147,5,219,2167,2366,
2,0,5,0,1,1,6,20,0,3,23,23,
15,0,28,34,4,6,0,1671,0,19,1656,1690,
365,11,589,590,223,46,45,1311,0,588,1320,1910,
3,0,4,4,0,0,0,80,0,3,79,83,
